Date,Close,Volume,Open,High,Low
2019-10-23,296.25,279,297.5,298.25,293
2019-10-24,302.25,249,296.25,303,296.25
2019-10-25,302.5,341,302.75,305,299.5
2019-10-28,296.5,365,302.25,302.25,295
2019-10-29,300.5,275,296.5,301,295
2019-10-30,296.75,354,297.5,300.75,295
2019-10-31,297.25,361,299,299.75,296.25
2019-11-1,306,777,300.25,307.5,297.25
2019-11-4,297.75,619,304.5,306.75,297.25
2019-11-5,300.75,164,299.5,301.5,297.75
2019-11-6,307,358,303.75,307.75,303.25
2019-11-7,305.25,483,305.5,306.25,299.25
2019-11-8,304.25,352,304.5,306,301.25
2019-11-11,312.25,675,303.5,313,303.25
2019-11-12,307.75,600,313,314,306.5
2019-11-13,305.5,304,309.5,309.5,304
2019-11-14,308.75,270,305,309.25,305
2019-11-15,309,605,308,312.75,307.5
2019-11-18,302.25,966,308.5,310.5,299.25
2019-11-19,307.75,501,300.25,308,300.25
2019-11-20,311.75,692,312,313,311.5
2019-11-21,316.5,774,311,317.75,310
2019-11-22,317.5,482,316.75,318,314.5
2019-11-25,320.75,855,316.5,329,316.5
2019-11-26,322.25,488,319.75,324.5,319.5
2019-11-27,316.5,722,322.75,324,311.75
2019-11-29,309.75,332,317,317,307
2019-12-2,306.5,445,306.25,308,305.5
2019-12-3,301.5,480,307.25,307.75,300.5
2019-12-4,304,292,302,306.25,300.75
2019-12-5,295.25,856,304,304,288
2019-12-6,292.25,534,293.25,293.5,290.25
2019-12-9,295.25,384,293.25,299.25,290.75
2019-12-10,264,,264,264,264
2019-12-11,293.75,216,294.75,297,291.75
2019-12-12,302.75,421,293,303.75,293
2019-12-13,297.25,411,301,301,295.5
2019-12-16,307.5,347,300.25,308.75,299
2019-12-17,306.5,175,308,308,303
2019-12-18,299.5,373,305.25,306.5,297.75
2019-12-19,297.25,303,301.25,302,296.5
2019-12-20,292,722,300.5,300.5,291
2019-12-23,288.5,562,292,292.75,284
2019-12-24,285.75,357,289.5,289.5,283.25
2019-12-26,283,266,287,289.25,283
2019-12-27,288.5,529,284.75,295.5,284.75
2019-12-30,290.5,164,288.25,293.25,288.25
2019-12-31,292,115,290.75,293,289.75
2020-1-2,298,272,292.25,298,291
2020-1-3,290.75,391,298,301.25,288
2020-1-6,294.25,147,290,295,287.75
2020-1-7,293.25,149,295,295,290
2020-1-8,299,311,293.5,300.25,292
2020-1-9,302,259,298.75,302.75,296.5
2020-1-10,308.5,321,302.75,309,302
2020-1-13,311,432,308.5,311.5,306
2020-1-14,298,27,296.25,300,296.25
2020-1-15,305.75,519,311.75,314.25,303.25
2020-1-16,305.5,165,307.75,307.75,303.75
2020-1-17,311.75,279,305.75,312,305.75
2020-1-21,314.75,287,311.25,315,309.25
2020-1-22,307.5,22,308.75,308.75,306.5
2020-1-23,316.5,331,314,317,312.25
2020-1-24,303.25,813,315.5,316.75,303
2020-1-27,300.5,513,303.75,305.25,298.75
2020-1-28,307,473,302.5,312,299.75
2020-1-29,307.75,180,309,309,306.5
2020-1-30,305.5,416,308.25,308.25,303.75
2020-1-31,303.75,572,306,306,302.25
2020-2-3,300.25,773,302.75,310,297.5
2020-2-4,270.75,8,270.75,271.25,270.5
2020-2-5,304.5,258,308,309.75,304
2020-2-6,304.75,302,305.75,306,302.75
2020-2-7,303,169,304.5,305,302.25
2020-2-10,301.75,465,303,303.5,297.75
2020-2-11,296.5,184,297.75,298,296
2020-2-12,304,505,300.5,306.75,298.25
2020-2-13,295.75,634,301.75,302.5,294.25
2020-2-14,296,288,296.5,297.75,293.75
2020-2-18,303.5,764,296.5,304.75,295
2020-2-19,301.25,406,302,305,300.75
2020-2-20,299.5,458,302,302.75,297.5
2020-2-21,298,586,299.75,301.75,296
2020-2-24,289.75,691,296.5,298.75,289
2020-2-25,291.75,638,291.5,293.5,290
2020-2-26,285.75,765,290.75,292.25,283
2020-2-27,279.75,1198,285.25,287.5,277
2020-2-28,272.75,743,279,282,270
2020-3-2,265.5,980,267.5,269.75,265
2020-3-3,264.5,816,265.5,269,260.5
2020-3-4,270.75,478,263,272,262.75
2020-3-5,270.5,332,269.75,272.25,268.25
2020-3-6,268.25,302,270.5,272,266.5
2020-3-9,267.5,684,269,270.75,255.25
2020-3-10,275,770,267.5,281.75,267.5
2020-3-11,274.5,278,277.25,279,272.25
2020-3-12,275,372,275,276.75,267.75
2020-3-13,268.25,390,275,278.75,267
