Date,Humid
2016-4-22,48.40458333
2016-4-23,52.545
2016-4-24,38.23083333
2016-4-25,61.53916667
2016-4-26,52.39583333
2016-4-27,47.5025
2016-4-28,36.77
2016-4-29,33.51208333
2016-4-30,52.18541667
2016-5-1,66.76375
2016-5-2,84.49458333
2016-5-3,87.13375
2016-5-4,53.78666667
2016-5-5,54.34166667
2016-5-6,83.13375
2016-5-7,62.57166667
2016-5-8,50.02375
2016-5-9,63.50916667
2016-5-10,57.02083333
2016-5-11,50.02958333
2016-5-12,88.36125
2016-5-13,45.72541667
2016-5-14,64.92166667
2016-5-15,74.24333333
2016-5-16,75.56
2016-5-17,39.755
2016-5-18,34.3
2016-5-19,31.94375
2016-5-20,29.20416667
2016-5-21,33.8424
2016-5-22,37.09
2016-5-23,56.76416667
2016-5-24,89.57916667
2016-5-25,71.89916667
2016-5-26,60.54208333
2016-5-27,47.03166667
2016-5-28,33.29833333
2016-5-29,29.2775
2016-5-30,61.00875
2016-5-31,53.42333333
2016-6-1,49.13208333
2016-6-2,59.82166667
2016-6-3,58.87541667
2016-6-4,57.30708333
2016-6-5,43.43625
2016-6-6,64.31333333
2016-6-7,56.27
2016-6-8,58.98416667
2016-6-9,55.13083333
2016-6-10,87.74916667
2016-6-11,86.66541667
2016-6-12,80.70875
2016-6-13,72.9128
2016-6-14,67.63958333
2016-6-15,66.5175
2016-6-16,69.2525
2016-6-17,76.75458333
2016-6-18,81.14636364
2016-6-19,84.32958333
2016-6-20,67.96333333
2016-6-21,90.90791667
2016-6-22,84.38958333
2016-6-23,90.29708333
2016-6-24,81.7575
2016-6-25,79.71791667
2016-6-26,68.74708333
2016-6-27,70.94875
2016-6-28,69.05833333
2016-6-29,82.19083333
2016-6-30,91.23208333
2016-7-1,75.41583333
2016-7-2,67.26791667
2016-7-3,73.2025
2016-7-4,65.67541667
2016-7-5,69.8425
2016-7-6,72.19041667
2016-7-7,72.38625
2016-7-8,72.71666667
2016-7-9,70.76833333
2016-7-10,72.37666667
2016-7-11,64.36208333
2016-7-12,90.065
2016-7-13,81.20583333
2016-7-14,67.3025
2016-7-15,68.83958333
2016-7-16,76.78166667
2016-7-17,86.63541667
2016-7-18,73.20708333
2016-7-19,69.78208333
2016-7-20,80.42916667
2016-7-21,79.07416667
2016-7-22,87.94208333
2016-7-23,91.285
2016-7-24,84.09291667
2016-7-25,80.78375
2016-7-26,78.06166667
2016-7-27,79.71333333
2016-7-28,80.67041667
2016-7-29,83.73416667
2016-7-30,76.27875
2016-7-31,83.14458333
2016-8-1,73.915
2016-8-2,73.66625
2016-8-3,74.52375
2016-8-4,72.82833333
2016-8-5,82.48130435
2016-8-6,78.16125
2016-8-7,63.76791667
2016-8-8,62.9125
2016-8-9,67.81478261
2016-8-10,78.57583333
2016-8-11,78.205
2016-8-12,85.0225
2016-8-13,68.57708333
2016-8-14,66.64875
2016-8-15,72.01458333
2016-8-16,69.3225
2016-8-17,66.01333333
2016-8-18,71.48333333
2016-8-19,73.65875
2016-8-20,66.10708333
2016-8-21,76.78958333
2016-8-22,70.07041667
2016-8-23,64.24458333
2016-8-24,75.325
2016-8-25,62.77166667
2016-8-26,56.14416667
2016-8-27,61.8475
2016-8-28,63.75916667
2016-8-29,66.3475
2016-8-30,94.94125
2016-8-31,89.7175
2016-9-1,89.04875
2016-9-2,88.7425
2016-9-3,77.68375
2016-9-4,87.76
2016-9-5,88.755
2016-9-6,88.79416667
2016-9-7,82.855
2016-9-8,90.2925
2016-9-9,85.37916667
2016-9-10,95.37458333
2016-9-11,95.38625
2016-9-12,92.41583333
2016-9-13,85.88
2016-9-14,75.28083333
2016-9-15,81.43416667
2016-9-16,78.13
2016-9-17,81.97
2016-9-18,67.4825
2016-9-19,65.045
2016-9-20,58.34
2016-9-21,61.87125
2016-9-22,64.7625
2016-9-23,84.22083333
2016-9-24,83.51708333
2016-9-25,77.11583333
2016-9-26,75.52333333
2016-9-27,91.66125
2016-9-28,60.25916667
2016-9-29,60.31346154
2016-9-30,61.57583333
2016-10-1,66.865
2016-10-2,55.2875
2016-10-3,85.99625
2016-10-4,58.71208333
2016-10-5,60.87347826
2016-10-6,58.27541667
2016-10-7,88.06375
2016-10-8,77.70333333
2016-10-9,65.76708333
2016-10-10,68.69208333
2016-10-11,62.49208333
2016-10-12,65.02083333
2016-10-13,65.61791667
2016-10-14,85.62583333
2016-10-15,69.88958333
2016-10-16,78.05791667
2016-10-17,70.93208333
2016-10-18,66.07583333
2016-10-19,77.66916667
2016-10-20,59.64083333
2016-10-21,75.03458333
2016-10-22,78.42208333
2016-10-23,60.35458333
2016-10-24,52.2325
2016-10-25,69.50708333
2016-10-26,62.69291667
2016-10-27,57.60541667
2016-10-28,55.49083333
2016-10-29,48.29375
2016-10-30,61.82541667
2016-10-31,58.76208333
2016-11-1,58.96708333
2016-11-2,50.0725
2016-11-3,47.24375
2016-11-4,67.67125
2016-11-5,68.84125
2016-11-6,59.38458333
2016-11-7,82.31166667
2016-11-8,78.68791667
2016-11-9,72.30833333
2016-11-10,93.72666667
2016-11-11,87.19708333
2016-11-12,79.85
2016-11-13,78.31625
2016-11-14,83.67666667
2016-11-15,75.78916667
2016-11-16,73.25666667
2016-11-17,76.01041667
2016-11-18,75.92041667
2016-11-19,83.27208333
2016-11-20,74.17541667
2016-11-21,74.86
2016-11-22,75.56916667
2016-11-23,77.72625
2016-11-24,77.61791667
2016-11-25,74.91291667
2016-11-26,83.505
2016-11-27,83.58458333
2016-11-28,75.98708333
2016-11-29,73.02041667
2016-11-30,92.83125
2016-12-1,73.72666667
2016-12-2,74.76958333
2016-12-3,80.68583333
2016-12-4,74.81791667
2016-12-5,76.51666667
2016-12-6,73.26130435
2016-12-7,73.4925
2016-12-8,83.53333333
2016-12-9,82.63625
2016-12-10,80.08708333
2016-12-11,77.3825
2016-12-12,77.42416667
2016-12-13,74.8275
2016-12-14,75.83416667
2016-12-15,70.535
2016-12-16,76.72625
2016-12-17,82.16416667
2016-12-18,96.37125
2016-12-19,92.76416667
2016-12-20,90.33125
2016-12-21,83.99583333
2016-12-22,65.84958333
2016-12-23,73.54041667
2016-12-24,76.76625
2016-12-25,78.36291667
2016-12-26,70.71541667
2016-12-27,69.59416667
2016-12-28,72.93833333
2016-12-29,71.1125
2016-12-30,75.3625
2016-12-31,92.685
2017-1-1,93.95791667
2017-1-2,89.58958333
2017-1-3,82.46875
2017-1-4,80.53166667
2017-1-5,77.7425
2017-1-6,78.3825
2017-1-7,79.15625
2017-1-8,75.12916667
2017-1-9,57.44083333
2017-1-10,60.77458333
2017-1-11,63.03416667
2017-1-12,63.43166667
2017-1-13,79.59375
2017-1-14,68.59
