date,ke_Close,ke_Volume,ke_Open,ke_High,ke_Low,zo_Close,zo_Volume,zo_Open,zo_High,zo_Low,zr_Close,zr_Volume,zr_Open,zr_High,zr_Low,zw_Close,zw_Volume,zw_Open,zw_High,zw_Low
2022-04-12,1166.75,19131.0,1140.75,1179.5,1138.0,807.0,159.0,803.0,811.0,799.75,15.71,656.0,15.63,15.75,15.625,1112.5,53150.0,1085.5,1125.0,1082.25
2022-04-11,1145.5,23564.0,1115.0,1160.0,1112.25,803.0,172.0,786.25,807.75,786.25,15.625,507.0,15.78,15.78,15.625,1089.0,65601.0,1063.0,1096.5,1061.25
2022-04-08,1110.0,17839.0,1075.0,1112.75,1068.0,794.5,264.0,772.75,797.25,766.0,15.78,633.0,15.785,15.89,15.705,1058.25,46808.0,1025.5,1060.0,1022.25
2022-04-07,1073.25,20735.0,1086.0,1092.0,1071.0,767.25,190.0,753.75,772.25,750.0,15.815,289.0,15.855,15.93,15.73,1020.0,41480.0,1040.25,1044.5,1017.75
2022-04-06,1085.0,11438.0,1083.25,1095.5,1061.5,752.5,157.0,742.0,755.5,737.0,15.905,252.0,16.065,16.08,15.855,1038.25,25956.0,1049.5,1056.25,1023.5
2022-04-05,1082.75,11082.0,1048.5,1099.25,1047.75,745.25,170.0,730.0,747.0,730.0,16.035,193.0,15.935,16.07,15.905,1045.25,25475.0,1020.5,1074.0,1020.0
2022-04-04,1037.75,8018.0,1019.25,1044.75,1016.5,730.5,193.0,734.75,741.0,729.25,15.965,127.0,16.05,16.07,15.885,1010.25,24481.0,989.5,1014.5,984.75
2022-04-01,1013.0,11487.0,1032.0,1052.75,1012.0,740.0,257.0,729.5,740.75,720.75,16.005,368.0,15.955,16.115,15.85,984.5,31872.0,1007.25,1032.75,982.5
2022-03-31,1029.75,13578.0,1047.0,1089.25,1028.25,727.5,234.0,728.5,733.25,713.25,16.01,394.0,15.91,16.175,15.855,1006.0,33374.0,1030.25,1075.0,1003.5
2022-03-30,1044.5,11451.0,1024.0,1058.75,1014.75,730.0,213.0,713.0,741.0,712.0,15.915,327.0,15.84,16.03,15.75,1027.25,23864.0,1015.0,1041.75,1002.25
2022-03-29,1024.5,17442.0,1064.0,1078.75,993.0,719.0,208.0,756.0,760.0,716.0,15.73,670.0,15.93,15.93,15.61,1014.25,43073.0,1047.0,1068.25,972.0
2022-03-28,1070.5,11035.0,1101.5,1103.25,1058.75,756.0,231.0,732.75,759.5,727.75,15.96,336.0,16.195,16.24,15.855,1057.0,25117.0,1092.75,1096.0,1047.0
2022-03-25,1110.75,7612.0,1096.5,1116.0,1074.25,738.0,206.0,710.75,741.75,702.5,16.255,494.0,15.985,16.445,15.805,1102.25,26618.0,1089.5,1109.0,1064.75
2022-03-24,1095.0,11273.0,1111.0,1121.0,1090.5,703.25,200.0,719.5,720.25,693.5,16.01,172.0,15.915,16.05,15.86,1085.75,21169.0,1105.75,1115.0,1080.5
2022-03-23,1111.5,7835.0,1116.5,1139.75,1105.0,722.0,142.0,722.0,736.0,719.5,15.99,133.0,16.015,16.08,15.9,1105.75,23712.0,1119.25,1139.0,1101.0
2022-03-22,1116.5,8813.0,1114.5,1156.5,1106.25,724.0,194.0,722.25,729.0,716.5,16.025,182.0,15.925,16.04,15.83,1118.25,27202.0,1119.25,1169.25,1102.25
2022-03-21,1113.25,8166.0,1079.0,1148.5,1070.25,727.0,396.0,693.5,729.25,693.5,15.93,449.0,15.59,16.065,15.5,1119.25,35740.0,1075.0,1148.75,1061.75
2022-03-18,1070.5,7644.0,1086.75,1097.25,1055.75,695.0,288.0,680.0,695.0,680.0,15.625,382.0,15.7,15.71,15.51,1063.75,17877.0,1095.0,1106.0,1055.75
2022-03-17,1092.25,11941.0,1062.0,1100.75,1040.0,680.25,236.0,665.5,681.0,663.25,15.71,408.0,15.815,15.835,15.66,1098.0,29886.0,1051.0,1108.25,1031.75
2022-03-16,1072.5,10884.0,1158.0,1160.25,1072.5,664.75,150.0,658.25,672.75,657.5,15.865,451.0,16.25,16.285,15.84,1069.25,37090.0,1157.25,1159.5,1069.25
2022-03-15,1157.5,9256.0,1103.0,1164.5,1090.75,661.5,130.0,663.0,664.0,645.25,16.18,240.0,16.185,16.265,15.89,1154.25,28768.0,1106.0,1160.75,1088.25
2022-03-14,1100.0,15363.0,1113.25,1138.25,1051.5,664.75,55.0,657.0,666.0,652.0,16.1,346.0,15.87,16.2,15.76,1096.25,36704.0,1126.25,1148.75,1064.0
2022-03-11,1089.25,14119.0,1062.5,1105.25,1035.5,662.0,106.0,659.75,666.5,638.25,15.855,379.0,15.855,16.0,15.65,1106.5,45793.0,1082.0,1126.25,1043.25
2022-03-10,1065.75,23360.0,1094.0,1151.0,1040.75,657.75,106.0,636.5,667.0,636.0,15.89,375.0,15.825,15.92,15.68,1087.0,71384.0,1151.0,1221.25,1080.0
2022-03-09,1114.5,17940.0,1199.5,1199.5,1114.5,635.5,137.0,645.5,649.0,628.25,15.835,364.0,16.1,16.115,15.805,1201.5,53970.0,1284.5,1285.0,1201.5
2022-03-08,1199.5,32780.0,1261.5,1272.25,1121.5,642.75,239.0,640.75,651.0,616.75,16.005,496.0,16.2,16.2,15.78,1286.5,126961.0,1363.5,1363.5,1164.0
2022-03-07,1251.5,24690.0,1280.0,1299.5,1203.25,642.0,298.0,675.0,683.25,625.25,16.25,557.0,16.6,16.615,16.1,1294.0,38418.0,1294.0,1294.0,1294.0
2022-03-04,1214.5,23396.0,1225.25,1225.25,1157.75,665.25,230.0,663.0,682.0,645.75,16.445,574.0,16.645,16.81,16.39,1209.0,33461.0,1209.0,1209.0,1209.0
2022-03-03,1150.25,31939.0,1076.25,1150.25,1075.5,666.25,352.0,665.0,681.25,626.0,16.36,690.0,16.215,16.89,16.07,1134.0,82212.0,1071.5,1134.0,1070.0
2022-03-02,1075.25,38029.0,1020.75,1078.0,1006.0,656.0,289.0,678.25,696.0,652.0,16.215,708.0,16.16,16.46,16.055,1059.0,100614.0,1014.0,1059.0,985.25
2022-03-01,1003.0,16104.0,953.0,1003.0,951.25,676.25,344.0,645.25,681.0,638.0,16.185,1199.0,15.62,16.24,15.62,984.0,49838.0,934.5,984.0,932.25
2022-02-28,953.0,28715.0,948.5,966.0,917.0,641.0,404.0,626.5,646.0,620.0,15.685,417.0,15.495,15.72,15.445,934.0,103275.0,930.25,934.75,885.5
2022-02-25,891.0,33002.0,959.75,981.0,891.0,614.5,545.0,652.25,666.5,613.25,15.39,652.0,15.38,15.435,15.315,859.75,106417.0,930.25,960.75,859.75
2022-02-24,966.0,40880.0,920.25,968.0,917.0,653.25,723.0,675.0,716.0,650.75,15.415,988.0,15.39,15.775,15.22,934.75,109750.0,891.5,934.75,885.5
2022-02-23,918.0,35041.0,887.0,921.5,876.75,676.0,416.0,678.0,693.75,662.25,15.345,546.0,15.405,15.58,15.29,884.75,93902.0,849.0,888.75,842.75
2022-02-22,887.0,33189.0,861.75,889.75,850.5,676.5,730.0,695.0,697.0,646.5,15.405,807.0,15.16,15.435,15.16,852.5,96416.0,823.75,854.0,810.75
2022-02-18,840.0,31360.0,826.75,854.5,820.25,686.5,433.0,710.75,711.0,681.25,15.16,713.0,15.165,15.2,15.06,804.0,52775.0,804.25,818.75,797.0
2022-02-17,827.75,17056.0,811.0,829.5,808.0,705.25,314.0,705.25,719.0,700.5,15.18,746.0,15.15,15.26,15.08,804.75,53396.0,786.0,805.5,781.5
2022-02-16,812.0,23594.0,808.75,816.75,804.0,718.5,426.0,716.75,731.75,710.0,14.88,1338.0,14.8,14.94,14.74,786.25,33670.0,785.0,793.0,779.5
2022-02-15,809.75,26391.0,832.0,832.0,800.75,719.25,424.0,744.0,744.0,715.25,14.81,1016.0,14.99,14.995,14.8,785.75,46086.0,807.75,808.5,779.5
2022-02-14,831.0,20646.0,828.0,846.25,813.0,745.5,258.0,743.25,765.0,736.75,15.05,699.0,15.195,15.23,14.85,805.5,49376.0,809.25,820.0,787.5
2022-02-11,827.0,29868.0,803.0,833.25,794.5,749.75,249.0,762.0,764.0,738.25,15.21,1125.0,14.775,15.235,14.65,804.0,62806.0,778.25,812.75,772.0
2022-02-10,803.75,22475.0,816.75,832.0,797.5,756.25,482.0,769.5,779.5,744.0,14.795,973.0,15.105,15.105,14.78,771.5,86501.0,785.5,801.75,765.75
2022-02-09,815.0,42166.0,801.25,818.25,794.75,772.25,376.0,741.25,774.0,741.25,15.085,637.0,15.255,15.275,15.03,785.0,90940.0,779.5,788.25,770.5
2022-02-08,801.25,49689.0,793.0,803.25,777.25,745.75,256.0,739.25,747.0,733.75,15.26,483.0,15.445,15.5,15.255,778.75,91366.0,771.25,782.0,754.0
2022-02-07,791.75,30880.0,796.25,799.25,782.25,736.0,353.0,734.25,737.75,715.0,15.45,605.0,15.275,15.525,15.245,768.75,76580.0,776.0,776.5,760.0
2022-02-04,785.75,20738.0,771.0,788.5,769.25,731.0,256.0,728.0,735.5,725.25,15.275,535.0,15.4,15.495,15.17,763.25,47214.0,754.75,767.25,748.25
2022-02-03,769.0,20239.0,766.0,773.25,753.25,728.25,268.0,727.75,737.5,724.0,15.375,394.0,15.425,15.515,15.255,751.75,47839.0,754.0,756.5,740.0
2022-02-02,769.5,24183.0,786.0,797.0,765.75,725.0,373.0,719.0,730.0,709.5,15.435,889.0,15.155,15.58,15.135,755.0,64470.0,770.0,778.5,749.25
2022-02-01,786.25,17764.0,780.75,793.5,776.25,715.0,433.0,699.75,722.25,686.0,15.165,503.0,15.06,15.185,14.96,769.0,49757.0,762.5,776.75,760.5
2022-01-31,781.25,22056.0,807.25,817.0,777.0,695.5,867.0,675.0,715.5,675.0,15.06,367.0,14.905,15.1,14.815,761.25,67421.0,793.0,798.5,756.75
2022-01-28,802.25,15189.0,793.5,810.75,790.0,675.5,544.0,654.75,678.0,645.25,14.975,731.0,14.96,14.98,14.61,786.25,47253.0,777.25,793.5,774.75
2022-01-27,793.5,20114.0,814.0,816.0,791.0,655.0,208.0,658.5,664.0,647.0,14.96,412.0,15.025,15.23,14.92,777.0,58389.0,794.25,795.5,774.0
2022-01-26,815.75,23197.0,833.5,833.75,804.75,657.25,182.0,650.5,659.75,635.5,15.07,302.0,14.905,15.1,14.905,795.0,70404.0,817.25,817.5,787.0
2022-01-25,834.5,27221.0,819.25,849.25,818.25,652.5,296.0,630.0,659.5,627.5,14.97,798.0,14.915,15.175,14.71,818.0,71723.0,801.0,831.5,800.5
2022-01-24,818.0,20954.0,805.0,819.25,794.25,631.25,215.0,621.75,639.5,621.5,14.98,414.0,14.845,15.02,14.83,800.5,56457.0,794.0,802.5,775.75
2022-01-21,793.25,15694.0,795.75,803.0,786.25,623.0,509.0,641.0,644.0,615.75,14.85,1056.0,14.75,15.095,14.625,780.0,45306.0,788.0,791.0,778.0
2022-01-20,796.5,18754.0,799.0,806.5,787.5,641.0,345.0,659.75,662.0,638.25,14.77,374.0,14.655,14.82,14.595,790.25,55848.0,794.0,802.75,783.75
2022-01-19,800.0,22172.0,775.0,800.5,775.0,655.5,748.0,648.0,666.25,644.75,14.655,225.0,14.51,14.665,14.44,796.5,64593.0,772.0,797.25,769.5
2022-01-18,772.75,26670.0,746.5,775.0,745.0,646.75,655.0,610.0,648.0,606.0,14.52,381.0,14.67,14.695,14.35,769.0,66931.0,742.25,771.5,741.25
2022-01-14,745.0,25739.0,759.75,759.75,743.75,609.0,563.0,622.5,622.5,600.75,14.555,634.0,14.26,14.685,14.25,741.5,42065.0,746.0,747.25,737.0
2022-01-13,759.75,27184.0,776.0,777.0,757.75,623.0,707.0,643.25,644.0,621.0,14.255,227.0,14.23,14.38,14.23,746.75,45671.0,757.0,757.75,741.0
2022-01-12,778.0,28062.0,790.75,793.5,775.25,646.0,401.0,657.25,658.25,642.5,14.25,1068.0,14.265,14.375,14.1,757.75,48505.0,768.0,770.0,753.5
2022-01-11,791.75,18903.0,778.0,793.0,775.75,656.0,197.0,661.0,663.75,655.25,14.255,709.0,14.535,14.535,14.185,770.25,40008.0,761.75,770.5,758.25
2022-01-10,778.25,21783.0,776.5,779.75,761.0,664.0,290.0,668.5,677.25,658.0,14.58,533.0,14.75,14.83,14.53,762.0,42879.0,760.75,767.5,748.0
2022-01-07,775.0,24803.0,769.5,776.0,754.5,668.25,323.0,666.75,671.75,660.0,14.765,322.0,14.66,14.82,14.655,758.5,55223.0,748.0,760.75,735.5
2022-01-06,768.5,30077.0,787.0,787.0,762.0,670.5,419.0,685.25,685.25,663.5,14.71,224.0,14.615,14.745,14.505,746.0,61257.0,761.75,762.0,736.0
2022-01-05,787.0,23141.0,804.0,807.5,782.75,685.0,122.0,694.0,694.0,680.25,14.67,347.0,14.7,14.75,14.5,760.75,36896.0,771.0,771.5,756.0
2022-01-04,804.0,18578.0,793.5,805.25,792.0,692.0,235.0,683.75,694.25,677.75,14.695,628.0,14.6,14.845,14.43,770.0,40947.0,758.0,771.5,756.25
2022-01-03,791.5,17659.0,805.25,817.0,785.5,680.75,275.0,689.25,691.0,675.25,14.635,584.0,14.855,14.87,14.615,758.0,40447.0,774.0,782.25,752.75
2021-12-31,801.5,14257.0,813.0,820.25,798.5,683.0,104.0,690.75,692.0,677.75,14.855,542.0,14.835,14.87,14.785,770.75,23572.0,782.5,787.75,769.5
2021-12-30,812.75,12648.0,826.25,829.0,808.5,686.5,313.0,694.25,696.25,674.0,14.795,1097.0,14.765,14.88,14.71,779.75,28053.0,789.5,791.75,776.0
2021-12-29,824.5,13863.0,822.5,829.5,811.25,695.25,197.0,701.0,704.0,693.0,14.77,1261.0,14.605,14.82,14.605,787.75,39041.0,785.25,793.0,774.0
2021-12-28,821.75,21451.0,847.5,850.75,820.25,702.5,216.0,721.0,724.75,702.0,14.635,1009.0,14.425,14.69,14.36,783.5,40740.0,805.75,808.0,781.75
2021-12-27,847.0,13785.0,864.25,871.0,845.5,724.0,425.0,709.5,725.0,708.75,14.495,726.0,14.18,14.5,14.13,804.0,28865.0,817.5,824.0,802.5
2021-12-23,861.5,15697.0,852.5,863.75,850.0,707.0,382.0,694.25,709.5,686.0,14.21,554.0,14.09,14.265,14.09,814.75,34837.0,812.5,820.5,808.25
2021-12-22,853.75,21971.0,839.75,856.5,830.25,693.5,551.0,668.0,695.0,667.0,14.095,556.0,13.86,14.105,13.855,814.0,47637.0,796.75,817.0,792.0
2021-12-21,841.5,25137.0,813.5,844.5,811.75,666.75,632.0,661.5,676.0,650.0,13.85,804.0,13.87,13.9,13.78,799.0,44518.0,778.5,799.75,772.5
2021-12-20,813.25,10406.0,814.25,814.25,793.75,662.25,856.0,699.5,704.75,662.25,13.875,548.0,14.0,14.0,13.87,777.75,37332.0,777.5,778.75,757.75
2021-12-17,810.0,19341.0,803.0,817.0,800.75,702.25,301.0,711.0,713.0,697.75,13.965,661.0,14.045,14.045,13.93,775.0,35883.0,770.0,780.25,765.25
2021-12-16,803.75,19741.0,785.5,807.25,781.75,711.75,206.0,712.0,714.5,706.0,13.745,1324.0,13.61,13.8,13.61,770.5,48408.0,757.5,773.0,751.25
2021-12-15,785.5,27816.0,811.5,811.5,781.0,711.0,221.0,715.0,717.75,710.0,13.61,773.0,13.71,13.785,13.6,756.0,73093.0,787.0,787.0,751.0
2021-12-14,811.75,11891.0,812.0,816.25,802.75,715.0,395.0,706.75,719.75,701.25,13.72,688.0,13.79,13.855,13.71,787.0,32225.0,789.5,792.25,777.5
2021-12-13,812.5,12436.0,805.5,815.5,796.5,706.25,302.0,712.0,716.5,705.25,13.775,805.0,13.89,13.905,13.7,788.75,35847.0,784.75,794.0,776.0
2021-12-10,805.5,16724.0,799.0,808.25,788.5,713.0,266.0,714.5,719.0,705.0,13.825,688.0,13.8,14.0,13.8,785.25,35371.0,779.0,788.0,768.0
2021-12-09,796.5,27148.0,813.0,813.0,787.75,714.5,432.0,729.0,736.0,705.25,13.8,660.0,13.805,13.875,13.76,776.75,60546.0,796.0,796.5,770.5
2021-12-08,812.0,20954.0,827.0,830.0,808.5,727.0,225.0,732.5,735.0,716.75,13.82,756.0,13.91,13.915,13.805,794.5,36837.0,810.0,812.0,790.75
2021-12-07,827.5,16162.0,823.25,831.25,817.25,732.25,169.0,727.5,737.0,722.5,13.915,556.0,14.025,14.07,13.89,808.5,33855.0,808.5,813.5,797.5
2021-12-06,822.5,22721.0,832.0,834.0,808.5,730.0,273.0,720.0,732.0,711.0,14.025,476.0,14.08,14.105,14.0,806.25,37563.0,810.75,812.0,789.5
2021-12-03,824.25,22329.0,843.75,848.75,821.5,716.5,378.0,724.75,739.5,710.0,14.065,247.0,14.025,14.105,14.01,803.75,56505.0,818.0,822.75,796.5
2021-12-02,842.25,19450.0,821.25,848.5,820.0,734.0,679.0,702.75,734.0,690.0,14.02,621.0,13.95,14.095,13.865,815.0,63490.0,790.25,820.5,789.5
2021-12-01,819.25,27637.0,824.25,833.0,811.25,703.25,646.0,709.0,722.25,696.0,13.95,768.0,14.01,14.06,13.935,790.5,53588.0,791.75,799.0,785.5
2021-11-30,822.25,32632.0,857.0,857.0,815.0,714.0,924.0,755.0,763.25,714.0,14.035,777.0,14.33,14.335,14.0,787.25,83068.0,824.25,824.25,782.5
2021-11-29,857.25,30323.0,880.25,885.0,850.25,754.0,510.0,759.0,771.0,749.25,14.295,569.0,14.4,14.42,14.23,822.25,67848.0,853.5,855.25,818.75
2021-11-26,869.0,19956.0,857.25,872.75,848.25,759.75,323.0,742.0,760.0,735.0,14.29,795.0,14.445,14.445,14.09,840.25,47988.0,833.0,845.25,823.25
2021-11-24,877.0,36102.0,884.0,892.25,870.75,750.25,388.0,752.0,766.5,746.25,14.46,302.0,14.375,14.475,14.325,850.25,78244.0,867.5,874.75,847.0
2021-11-23,884.0,30169.0,866.0,885.0,862.25,745.25,775.0,759.75,759.75,734.0,14.415,387.0,14.44,14.53,14.34,867.5,48944.0,857.0,868.25,849.5
2021-11-22,866.5,33381.0,844.25,870.25,842.5,757.0,625.0,773.25,778.0,756.75,14.545,524.0,14.565,14.7,14.435,857.5,57410.0,838.75,859.5,836.75
2021-11-19,838.5,24449.0,831.75,843.75,823.5,771.0,391.0,761.5,774.25,758.25,14.565,726.0,14.59,14.6,14.51,834.25,52842.0,831.75,841.25,823.75
2021-11-18,830.5,24145.0,837.0,853.25,830.0,762.75,516.0,744.0,772.75,744.0,14.59,1426.0,14.365,14.63,14.365,830.75,65676.0,835.5,854.0,830.0
2021-11-17,836.5,22256.0,823.25,842.0,823.25,741.75,381.0,733.25,748.25,728.0,14.37,1449.0,14.165,14.42,14.165,833.0,59155.0,821.75,844.0,820.5
2021-11-16,822.75,30076.0,838.5,839.5,818.75,729.25,285.0,724.5,734.75,712.0,14.185,765.0,14.13,14.21,14.105,820.0,55622.0,837.75,837.75,819.5
2021-11-15,838.5,29347.0,835.5,842.25,827.0,723.25,294.0,733.5,737.25,710.0,14.15,797.0,14.085,14.155,14.0,836.75,43851.0,830.0,840.25,824.25
2021-11-12,835.5,43426.0,830.75,844.0,821.0,734.0,333.0,723.25,737.0,712.25,14.115,601.0,14.035,14.13,13.995,828.5,42669.0,825.0,837.75,817.25
2021-11-11,830.75,36734.0,821.5,842.25,818.5,725.0,422.0,738.25,753.25,724.0,14.06,1025.0,13.965,14.105,13.94,824.25,73357.0,815.0,836.0,810.5
2021-11-10,817.5,34280.0,797.25,819.0,791.75,740.0,443.0,717.25,747.0,709.0,13.89,610.0,13.78,13.94,13.73,803.0,76626.0,783.0,803.75,778.0
2021-11-09,793.5,31661.0,781.25,796.5,776.5,716.25,370.0,716.75,724.75,702.25,13.795,537.0,13.56,13.82,13.52,778.5,73385.0,769.25,783.25,764.5
2021-11-08,780.75,24213.0,778.75,785.5,774.0,723.5,730.0,747.0,755.25,710.25,13.595,200.0,13.55,13.725,13.495,768.0,67505.0,768.25,773.0,762.5
2021-11-05,778.75,21773.0,786.75,791.25,778.0,749.0,387.0,742.75,761.0,736.75,13.55,178.0,13.445,13.565,13.445,766.5,74613.0,774.75,781.5,765.5
2021-11-04,786.0,20143.0,790.75,804.0,782.25,741.0,604.0,747.25,775.0,737.25,13.445,477.0,13.275,13.575,13.275,773.75,48197.0,782.0,794.25,772.25
2021-11-03,790.75,17268.0,796.5,802.0,786.25,746.5,599.0,768.0,768.0,730.0,13.275,621.0,13.285,13.31,13.245,781.0,44322.0,790.5,796.75,777.5
2021-11-02,798.25,23392.0,807.25,814.5,796.25,760.25,1304.0,751.25,779.5,724.0,13.28,1458.0,13.475,13.525,13.005,791.5,61622.0,798.5,807.0,789.75
2021-11-01,806.5,24957.0,787.75,809.5,779.75,750.75,526.0,731.0,763.75,723.25,13.475,798.0,13.6,13.685,13.465,797.25,69253.0,774.5,800.5,768.25
2021-10-29,785.75,18718.0,790.0,794.25,778.5,729.75,491.0,714.0,733.75,706.25,13.565,593.0,13.575,13.595,13.535,772.75,45633.0,773.25,780.0,763.5
2021-10-28,790.0,19451.0,781.25,797.25,776.0,710.5,349.0,715.25,717.25,705.75,13.57,894.0,13.555,13.645,13.555,772.5,54226.0,760.0,780.0,751.5
2021-10-27,782.75,23332.0,774.75,786.5,771.5,711.0,208.0,705.0,718.25,701.0,13.56,859.0,13.54,13.67,13.54,759.75,48378.0,750.5,762.75,745.0
2021-10-26,777.25,24665.0,781.75,790.0,766.5,706.5,636.0,694.0,715.0,683.25,13.54,823.0,13.665,13.67,13.54,752.25,50050.0,763.0,765.0,747.5
2021-10-25,777.75,22623.0,774.0,782.25,768.5,692.25,724.0,667.0,692.25,663.75,13.67,966.0,13.735,13.86,13.665,759.5,39968.0,759.75,767.0,753.25
2021-10-22,774.0,47586.0,750.0,775.0,750.0,667.25,210.0,661.0,669.75,659.5,13.75,554.0,13.815,13.825,13.72,756.0,50204.0,743.75,759.5,743.5
2021-10-21,747.75,22516.0,759.0,762.5,743.25,660.0,215.0,668.5,670.25,659.0,13.825,585.0,13.87,13.875,13.655,741.25,32436.0,749.75,752.5,738.25
2021-10-20,759.75,21047.0,748.5,760.75,747.75,667.0,302.0,656.0,668.5,650.0,13.875,906.0,13.985,13.985,13.87,749.25,33709.0,737.0,750.0,736.5
2021-10-19,748.25,17161.0,746.5,757.25,745.25,656.0,226.0,655.25,661.25,649.0,13.72,546.0,13.85,13.875,13.71,736.0,36341.0,736.0,745.25,735.25
2021-10-18,749.0,16949.0,744.25,749.75,741.25,662.0,388.0,668.0,668.75,643.0,13.85,605.0,13.85,13.885,13.705,736.25,30367.0,734.0,738.75,728.5
2021-10-15,743.75,19534.0,731.0,748.0,729.5,660.25,270.0,637.25,660.25,637.25,13.855,654.0,13.935,13.95,13.8,734.0,37904.0,725.0,740.5,722.25
2021-10-14,731.0,17278.0,721.75,735.75,721.0,635.25,341.0,635.25,645.0,630.5,13.87,794.0,13.785,13.945,13.785,724.75,38474.0,718.75,729.5,718.5
2021-10-13,721.75,26526.0,740.5,742.0,716.0,632.25,890.0,636.0,645.0,625.5,13.805,868.0,13.715,13.82,13.675,718.75,55270.0,736.0,737.75,712.75
2021-10-12,739.75,25104.0,734.0,748.0,726.0,648.0,958.0,675.5,686.25,648.0,13.705,533.0,13.735,13.775,13.675,734.0,56064.0,731.75,743.75,718.0
2021-10-11,734.5,10782.0,735.75,742.0,733.75,673.0,825.0,649.75,674.0,642.5,13.78,538.0,13.77,13.835,13.72,731.75,30689.0,734.0,739.5,731.0
2021-10-08,737.5,13282.0,740.25,747.75,735.25,653.75,730.0,623.75,659.0,623.0,13.735,642.0,13.835,13.84,13.72,734.0,45972.0,739.25,746.5,731.75
2021-10-07,741.25,16873.0,745.0,751.0,738.75,622.75,572.0,601.75,622.75,597.0,13.84,587.0,13.65,13.86,13.62,741.25,40946.0,746.0,752.5,739.5
2021-10-06,745.0,13955.0,741.5,753.25,738.75,597.75,265.0,600.0,604.5,596.0,13.61,409.0,13.58,13.65,13.52,746.0,42553.0,744.75,756.75,742.25
2021-10-05,741.0,21880.0,753.75,754.25,738.0,594.75,273.0,602.0,608.0,590.75,13.525,390.0,13.535,13.55,13.52,744.75,45227.0,756.25,757.0,743.75
2021-10-04,754.25,24234.0,755.25,764.25,751.25,601.0,453.0,591.25,605.0,586.75,13.54,518.0,13.615,13.67,13.53,756.5,51623.0,752.25,763.5,748.5
2021-10-01,759.5,36981.0,730.5,761.75,728.0,591.0,518.0,580.25,595.0,570.25,13.615,552.0,13.69,13.77,13.555,755.25,81517.0,725.0,758.5,722.75
2021-09-30,731.75,35060.0,711.75,737.75,703.5,582.25,257.0,584.25,587.25,581.5,13.715,502.0,13.77,13.8,13.61,725.5,68951.0,711.25,732.75,701.25
2021-09-29,711.75,17318.0,707.5,715.25,707.5,584.25,262.0,583.0,590.75,581.0,13.805,432.0,13.835,13.915,13.78,710.25,37135.0,709.25,717.75,708.25
2021-09-28,705.0,22027.0,719.25,725.5,703.0,583.25,294.0,586.0,594.5,579.0,13.93,538.0,13.94,14.0,13.76,706.5,50523.0,722.0,726.75,706.0
2021-09-27,720.75,15073.0,717.5,724.5,717.5,587.0,356.0,574.75,587.75,574.5,13.995,634.0,13.86,14.0,13.85,722.25,30882.0,723.5,728.5,720.25
2021-09-24,719.75,15265.0,720.0,723.75,713.25,575.25,381.0,581.5,581.5,565.75,13.9,455.0,13.795,13.95,13.69,723.75,44836.0,718.5,725.75,711.5
2021-09-23,720.0,17425.0,706.5,721.5,705.75,580.0,1092.0,569.0,590.0,561.5,13.83,460.0,13.895,13.92,13.735,717.75,39166.0,708.5,719.5,704.0
2021-09-22,706.0,15118.0,690.0,706.75,688.5,557.75,506.0,535.75,557.75,533.0,13.885,504.0,13.845,13.9,13.65,705.75,35834.0,689.5,706.75,688.0
2021-09-21,690.5,15252.0,700.0,701.75,686.25,532.75,251.0,530.5,537.25,525.75,13.85,463.0,13.64,13.88,13.64,690.25,41817.0,700.25,701.0,686.0
2021-09-20,700.0,14841.0,712.5,715.0,697.0,532.25,597.0,542.0,545.0,525.25,13.725,461.0,13.78,13.8,13.515,700.75,34981.0,708.0,710.75,695.75
2021-09-17,713.0,11586.0,720.5,723.0,712.25,542.75,211.0,550.5,556.5,540.75,13.78,316.0,13.695,13.785,13.695,708.75,31524.0,713.75,716.0,706.5
2021-09-16,720.5,17479.0,715.5,722.0,710.5,551.5,632.0,543.0,564.0,540.5,13.685,623.0,13.785,13.8,13.63,713.0,37888.0,711.25,716.75,705.0
2021-09-15,716.0,17780.0,701.75,717.25,698.5,539.25,590.0,516.0,540.0,516.0,13.79,734.0,13.615,13.8,13.555,712.25,48981.0,700.0,714.75,695.25
2021-09-14,701.75,17756.0,685.25,702.5,684.0,515.0,547.0,509.75,520.75,507.5,13.635,453.0,13.51,13.7,13.51,700.75,53132.0,686.75,701.5,685.25
2021-09-13,686.25,16189.0,684.75,689.25,674.5,510.25,413.0,493.5,512.75,488.5,13.55,379.0,13.48,13.6,13.46,687.0,39856.0,690.0,690.0,679.0
2021-09-10,682.5,23785.0,682.75,688.5,670.25,493.0,270.0,486.75,498.25,486.25,13.48,386.0,13.315,13.485,13.285,688.5,66325.0,692.0,695.75,677.0
2021-09-09,682.75,27400.0,705.0,705.5,682.25,487.5,508.0,498.5,499.25,486.0,13.31,256.0,13.335,13.465,13.305,692.25,64677.0,711.0,711.25,691.5
2021-09-08,704.75,20236.0,717.5,721.0,702.0,498.75,426.0,502.75,505.5,496.25,13.32,233.0,13.35,13.355,13.265,709.5,45044.0,720.0,724.0,707.5
2021-09-07,717.5,23649.0,721.75,729.75,715.0,503.0,175.0,509.0,512.5,501.75,13.335,231.0,13.28,13.4,13.255,719.75,51536.0,724.0,733.25,714.0
2021-09-03,723.0,21782.0,709.0,724.0,704.5,509.75,262.0,505.0,512.0,500.0,13.31,354.0,13.29,13.435,13.255,726.25,51602.0,717.25,727.5,712.0
