Date, Open, High, Low, Close
11/13/18, 6.9637, 6.9718, 6.9494, 6.9561
11/12/18, 6.9569, 6.9714, 6.9495, 6.9637
11/09/18, 6.9343, 6.9570, 6.9280, 6.9569
11/08/18, 6.9200, 6.9371, 6.9199, 6.9343
11/07/18, 6.9195, 6.9414, 6.9132, 6.9200
11/06/18, 6.9258, 6.9287, 6.9128, 6.9195
11/05/18, 6.8909, 6.9304, 6.8907, 6.9258
11/02/18, 6.9234, 6.9540, 6.8691, 6.8909
11/01/18, 6.9758, 6.9758, 6.9233, 6.9234
10/31/18, 6.9673, 6.9771, 6.9632, 6.9758
10/30/18, 6.9619, 6.9750, 6.9535, 6.9673
10/29/18, 6.9435, 6.9635, 6.9415, 6.9619
10/26/18, 6.9489, 6.9653, 6.9338, 6.9435
10/25/18, 6.9440, 6.9526, 6.9412, 6.9489
10/24/18, 6.9384, 6.9444, 6.9361, 6.9440
10/23/18, 6.9474, 6.9475, 6.9350, 6.9384
10/22/18, 6.9296, 6.9475, 6.9284, 6.9474
10/19/18, 6.9378, 6.9426, 6.9274, 6.9296
10/18/18, 6.9275, 6.9421, 6.9245, 6.9378
10/17/18, 6.9119, 6.9296, 6.9109, 6.9275
10/16/18, 6.9170, 6.9260, 6.9091, 6.9119
10/15/18, 6.9222, 6.9302, 6.9147, 6.9170
10/12/18, 6.8899, 6.9291, 6.8895, 6.9222
10/11/18, 6.9243, 6.9328, 6.8883, 6.8899
10/10/18, 6.9228, 6.9265, 6.9161, 6.9243
10/09/18, 6.9307, 6.9309, 6.9096, 6.9228
10/08/18, 6.8689, 6.9335, 6.8688, 6.9307
10/05/18, 6.8689, 6.8765, 6.8688, 6.8689
10/04/18, 6.8689, 6.8765, 6.8688, 6.8689
10/03/18, 6.8689, 6.8765, 6.8688, 6.8689
10/02/18, 6.8688, 6.8765, 6.8688, 6.8689
10/01/18, 6.8690, 6.8690, 6.8688, 6.8688
09/28/18, 6.8902, 6.8918, 6.8682, 6.8690
09/27/18, 6.8779, 6.8920, 6.8693, 6.8903
09/26/18, 6.8672, 6.8870, 6.8645, 6.8782
09/25/18, 6.8793, 6.8815, 6.8400, 6.8671
09/24/18, 6.8568, 6.8799, 6.8432, 6.8792
09/21/18, 6.8469, 6.8636, 6.8336, 6.8568
09/20/18, 6.8497, 6.8578, 6.8402, 6.8472
09/19/18, 6.8612, 6.8667, 6.8453, 6.8498
09/18/18, 6.8571, 6.8800, 6.8538, 6.8615
09/17/18, 6.8705, 6.8820, 6.8530, 6.8572
09/14/18, 6.8445, 6.8728, 6.8418, 6.8705
09/13/18, 6.8605, 6.8670, 6.8280, 6.8444
09/12/18, 6.8724, 6.8811, 6.8572, 6.8606
09/11/18, 6.8558, 6.8873, 6.8526, 6.8725
09/10/18, 6.8448, 6.8663, 6.8395, 6.8559
09/07/18, 6.8356, 6.8602, 6.8254, 6.8448
09/06/18, 6.8313, 6.8433, 6.8204, 6.8352
09/05/18, 6.8444, 6.8482, 6.8266, 6.8312
09/04/18, 6.8392, 6.8555, 6.8052, 6.8445
09/03/18, 6.8316, 6.8450, 6.8159, 6.8392
08/31/18, 6.8446, 6.8538, 6.8237, 6.8316
08/30/18, 6.8210, 6.8501, 6.8180, 6.8448
08/29/18, 6.8025, 6.8391, 6.7996, 6.8211
08/28/18, 6.8172, 6.8252, 6.7997, 6.8024
08/27/18, 6.8077, 6.8289, 6.7939, 6.8171
08/24/18, 6.8781, 6.8920, 6.8043, 6.8077
08/23/18, 6.8417, 6.9077, 6.8304, 6.8782
08/22/18, 6.8478, 6.8510, 6.8369, 6.8415
08/21/18, 6.8584, 6.8618, 6.8300, 6.8472
08/20/18, 6.8776, 6.8584, 6.8455, 6.8584
08/17/18, 6.8826, 6.9130, 6.8650, 6.8776
08/16/18, 6.9348, 6.9349, 6.8807, 6.8826
08/15/18, 6.8841, 6.9349, 6.8790, 6.9348
08/14/18, 6.8898, 6.9012, 6.8765, 6.8842
08/13/18, 6.8469, 6.9040, 6.8469, 6.8900
08/10/18, 6.8210, 6.8640, 6.8165, 6.8469
08/09/18, 6.8365, 6.8396, 6.8142, 6.8211
08/08/18, 6.8324, 6.8426, 6.8013, 6.8362
08/07/18, 6.8539, 6.8666, 6.8237, 6.8323
08/06/18, 6.8306, 6.8614, 6.4500, 6.8538
08/03/18, 6.8428, 6.8937, 6.8280, 6.8306
08/02/18, 6.8225, 6.8489, 6.7950, 6.8428
08/01/18, 6.8110, 6.8329, 6.7888, 6.8228
07/31/18, 6.8150, 6.8413, 6.8051, 6.8112
07/30/18, 6.8137, 6.8418, 6.8137, 6.8150
07/27/18, 6.7928, 6.8402, 6.7855, 6.8137
07/26/18, 6.7697, 6.7945, 6.7440, 6.7928
07/25/18, 6.7915, 6.8160, 6.7567, 6.7697
07/24/18, 6.7930, 6.8271, 6.7915, 6.7915
07/23/18, 6.7709, 6.7979, 6.7426, 6.7930
07/20/18, 6.7742, 6.8117, 6.7659, 6.7709
07/19/18, 6.7220, 6.8080, 6.7100, 6.7741
07/18/18, 6.7070, 6.7829, 6.6750, 6.7222
07/17/18, 6.6906, 6.7109, 6.6726, 6.7069
07/16/18, 6.6908, 6.7052, 6.6711, 6.6905
07/13/18, 6.6667, 6.7356, 6.6500, 6.6908
07/12/18, 6.6808, 6.7024, 6.6474, 6.6664
07/11/18, 6.6310, 6.6860, 6.6225, 6.6809
07/10/18, 6.6143, 6.6738, 6.6008, 6.6317
07/09/18, 6.6434, 6.6498, 6.6111, 6.6161
07/06/18, 6.6363, 6.6669, 6.6345, 6.6434
07/05/18, 6.6333, 6.6500, 6.6200, 6.6362
07/04/18, 6.6421, 6.6500, 6.6025, 6.6332
07/03/18, 6.6684, 6.7154, 6.6304, 6.6420
07/02/18, 6.6225, 6.6975, 6.6222, 6.6673
06/29/18, 6.6273, 6.6401, 6.6049, 6.6225
06/28/18, 6.6039, 6.6320, 6.5975, 6.6274
06/27/18, 6.5793, 6.6152, 6.5550, 6.6040
06/26/18, 6.5448, 6.5833, 6.5230, 6.5793
06/25/18, 6.5059, 6.5633, 6.5050, 6.5448
06/22/18, 6.4937, 6.5145, 6.4891, 6.5059
06/21/18, 6.4732, 6.5070, 6.4709, 6.4938
06/20/18, 6.4851, 6.4904, 6.4631, 6.4733
06/19/18, 6.4393, 6.4886, 6.4165, 6.4850
06/18/18, 6.4389, 6.4474, 6.4283, 6.4392
06/15/18, 6.4017, 6.4419, 6.3925, 6.4389
06/14/18, 6.3972, 6.4069, 6.3875, 6.4015
06/13/18, 6.4034, 6.4161, 6.3916, 6.3974
06/12/18, 6.3926, 6.4091, 6.3916, 6.4035
06/11/18, 6.4065, 6.4089, 6.3886, 6.3926
06/08/18, 6.3936, 6.4132, 6.3871, 6.4065
06/07/18, 6.3881, 6.3967, 6.3865, 6.3937
06/06/18, 6.4052, 6.4088, 6.3844, 6.3882
06/05/18, 6.4093, 6.4134, 6.3994, 6.4053
06/04/18, 6.4204, 6.4232, 6.3934, 6.4099
06/01/18, 6.4104, 6.4219, 6.4010, 6.4204
05/31/18, 6.4177, 6.4235, 6.3996, 6.4104
05/30/18, 6.4198, 6.4337, 6.3935, 6.4177
05/29/18, 6.3993, 6.4245, 6.3930, 6.4198
05/28/18, 6.3919, 6.4010, 6.3565, 6.3993
05/25/18, 6.3777, 6.3970, 6.3759, 6.3919
05/24/18, 6.3898, 6.3953, 6.3763, 6.3803
05/23/18, 6.3673, 6.4098, 6.3643, 6.3898
05/22/18, 6.3828, 6.3890, 6.3623, 6.3674
05/21/18, 6.3780, 6.4034, 6.3762, 6.3829
05/18/18, 6.3671, 6.4558, 6.3644, 6.3780
05/17/18, 6.3715, 6.3716, 6.3551, 6.3671
05/16/18, 6.3698, 6.3801, 6.3550, 6.3715
05/15/18, 6.3392, 6.4051, 6.3365, 6.3698
05/14/18, 6.3341, 6.3412, 6.3318, 6.3392
05/11/18, 6.3492, 6.3595, 6.3293, 6.3341
05/10/18, 6.3624, 6.3815, 6.3430, 6.3492
05/09/18, 6.3707, 6.3829, 6.3612, 6.3624
05/08/18, 6.3668, 6.3707, 6.3580, 6.3707
05/07/18, 6.3627, 6.3681, 6.3467, 6.3668
05/04/18, 6.3537, 6.3660, 6.3419, 6.3627
05/03/18, 6.3625, 6.3702, 6.3468, 6.3537
05/02/18, 6.3333, 6.3651, 6.3333, 6.3625
05/01/18, 6.3337, 6.3410, 6.3309, 6.3333
04/30/18, 6.3336, 6.3484, 6.3296, 6.3340
04/27/18, 6.3599, 6.3599, 6.3284, 6.3336
04/26/18, 6.3268, 6.3640, 6.3176, 6.3599
04/25/18, 6.3056, 6.3436, 6.3012, 6.3269
04/24/18, 6.3171, 6.3544, 6.3035, 6.3058
04/23/18, 6.2965, 6.3174, 6.2886, 6.3171
04/20/18, 6.2791, 6.2975, 6.2755, 6.2965
04/19/18, 6.2744, 6.2855, 6.2610, 6.2791
04/18/18, 6.2852, 6.2904, 6.2733, 6.2744
04/17/18, 6.2946, 6.3030, 6.2730, 6.2851
04/16/18, 6.2788, 6.2973, 6.2748, 6.2946
04/13/18, 6.2923, 6.2948, 6.2723, 6.2788
04/12/18, 6.2706, 6.3051, 6.2667, 6.2928
04/11/18, 6.2836, 6.2960, 6.2584, 6.2707
04/10/18, 6.3059, 6.3105, 6.2796, 6.2835
04/09/18, 6.3044, 6.3179, 6.2942, 6.3053
04/06/18, 6.3052, 6.3126, 6.3004, 6.3044
04/05/18, 6.3058, 6.3219, 6.3015, 6.3054
04/04/18, 6.2892, 6.3165, 6.2818, 6.3057
04/03/18, 6.2766, 6.3074, 6.2742, 6.2893
04/02/18, 6.2911, 6.2976, 6.2675, 6.2765
03/30/18, 6.2902, 6.2940, 6.2641, 6.2911
03/29/18, 6.2978, 6.3053, 6.2835, 6.2901
03/28/18, 6.2820, 6.3019, 6.2705, 6.2979
03/27/18, 6.2734, 6.2998, 6.2432, 6.2832
03/26/18, 6.3157, 6.3198, 6.2719, 6.2734
03/23/18, 6.3376, 6.3382, 6.3119, 6.3157
03/22/18, 6.3263, 6.3387, 6.3122, 6.3375
03/21/18, 6.3337, 6.3364, 6.3187, 6.3262
03/20/18, 6.3344, 6.3390, 6.3229, 6.3346
03/19/18, 6.3346, 6.3452, 6.3258, 6.3347
03/16/18, 6.3206, 6.3370, 6.3172, 6.3346
03/15/18, 6.3180, 6.3268, 6.3055, 6.3213
03/14/18, 6.3212, 6.3338, 6.3110, 6.3181
03/13/18, 6.3285, 6.3342, 6.3166, 6.3211
03/12/18, 6.3346, 6.3405, 6.3218, 6.3300
03/09/18, 6.3409, 6.3528, 6.3259, 6.3346
03/08/18, 6.3259, 6.3461, 6.3235, 6.3408
03/07/18, 6.3104, 6.3415, 6.3078, 6.3255
03/06/18, 6.3471, 6.3522, 6.3050, 6.3102
03/05/18, 6.3485, 6.3516, 6.3277, 6.3479
03/02/18, 6.3577, 6.3623, 6.3395, 6.3485
03/01/18, 6.3311, 6.3622, 6.3293, 6.3579
02/28/18, 6.3160, 6.3363, 6.3075, 6.3310
02/27/18, 6.3161, 6.3214, 6.2948, 6.3159
02/26/18, 6.3358, 6.3387, 6.3052, 6.3159
02/23/18, 6.3486, 6.3615, 6.3310, 6.3358
02/22/18, 6.3525, 6.3636, 6.3421, 6.3485
02/21/18, 6.3452, 6.3534, 6.3358, 6.3524
02/20/18, 6.3480, 6.3539, 6.3403, 6.3424
02/19/18, 6.3458, 6.3515, 6.3340, 6.3479
02/16/18, 6.3483, 6.3527, 6.3393, 6.3458
02/15/18, 6.3482, 6.3524, 6.3401, 6.3484
02/14/18, 6.3412, 6.3541, 6.3306, 6.3485
02/13/18, 6.3346, 6.3508, 6.3200, 6.3413
02/12/18, 6.2890, 6.3346, 6.2791, 6.3346
02/09/18, 6.3274, 6.3337, 6.2886, 6.2890
02/08/18, 6.2695, 6.3445, 6.2605, 6.3278
02/07/18, 6.2831, 6.2864, 6.2525, 6.2693
02/06/18, 6.2895, 6.3026, 6.2697, 6.2844
02/05/18, 6.3033, 6.3116, 6.2825, 6.2889
02/02/18, 6.3026, 6.3072, 6.2650, 6.3033
02/01/18, 6.2888, 6.3104, 6.2852, 6.3031
01/31/18, 6.3241, 6.3420, 6.2800, 6.2887
01/30/18, 6.3371, 6.3450, 6.3195, 6.3242
01/29/18, 6.3154, 6.3439, 6.3145, 6.3370
01/26/18, 6.3251, 6.3400, 6.3111, 6.3154
01/25/18, 6.3678, 6.3870, 6.3138, 6.3252
01/24/18, 6.4043, 6.4073, 6.3659, 6.3684
01/23/18, 6.4047, 6.4130, 6.3939, 6.4045
01/22/18, 6.4058, 6.4130, 6.3952, 6.4048
01/19/18, 6.4200, 6.4250, 6.3880, 6.4058
01/18/18, 6.4322, 6.4408, 6.4129, 6.4213
01/17/18, 6.4447, 6.4488, 6.4204, 6.4324
01/16/18, 6.4380, 6.4487, 6.4237, 6.4481
01/15/18, 6.4518, 6.4611, 6.4189, 6.4377
01/12/18, 6.4957, 6.5055, 6.4498, 6.4518
01/11/18, 6.5087, 6.5195, 6.4915, 6.4953
01/10/18, 6.5374, 6.6230, 6.5023, 6.5085
01/09/18, 6.4998, 6.5375, 6.4955, 6.5374
01/08/18, 6.4891, 6.5031, 6.4780, 6.5000
01/05/18, 6.4939, 6.4984, 6.4793, 6.4891
01/04/18, 6.5030, 6.5115, 6.4900, 6.4935
01/03/18, 6.4915, 6.5108, 6.4888, 6.5026
01/02/18, 6.5032, 6.5115, 6.4897, 6.4916
01/01/18, 6.5030, 6.5103, 6.4974, 6.5031
12/29/17, 6.5324, 6.5379, 6.4993, 6.5030
12/28/17, 6.5563, 6.5590, 6.5299, 6.5323
12/27/17, 6.5467, 6.5608, 6.5422, 6.5595
12/26/17, 6.5410, 6.5702, 6.5335, 6.5466
12/25/17, 6.5744, 6.5853, 6.5400, 6.5410
12/22/17, 6.5839, 6.5930, 6.5669, 6.5744
12/21/17, 6.5790, 6.5894, 6.5555, 6.5843
12/20/17, 6.6049, 6.6068, 6.5753, 6.5784
12/19/17, 6.6150, 6.6244, 6.6003, 6.6047
12/18/17, 6.5989, 6.6225, 6.5989, 6.6153
12/15/17, 6.6088, 6.6127, 6.5983, 6.5989
12/14/17, 6.6174, 6.6209, 6.6053, 6.6084
12/13/17, 6.6215, 6.6247, 6.6137, 6.6170
12/12/17, 6.6149, 6.6283, 6.6119, 6.6216
12/11/17, 6.6179, 6.6230, 6.6043, 6.6116
12/08/17, 6.6195, 6.6261, 6.6134, 6.6179
12/07/17, 6.6151, 6.6233, 6.6108, 6.6194
12/06/17, 6.6185, 6.6235, 6.6116, 6.6147
12/05/17, 6.6193, 6.6225, 6.6108, 6.6189
12/04/17, 6.6134, 6.6367, 6.6110, 6.6195
12/01/17, 6.6153, 6.6210, 6.6015, 6.6134
11/30/17, 6.6096, 6.6197, 6.5980, 6.6149
11/29/17, 6.6031, 6.6165, 6.5940, 6.6095
11/28/17, 6.5962, 6.6100, 6.5892, 6.5999
11/27/17, 6.5983, 6.6121, 6.5894, 6.5963
11/24/17, 6.5840, 6.6064, 6.5749, 6.5983
11/23/17, 6.6090, 6.6165, 6.5753, 6.5836
11/22/17, 6.6293, 6.6339, 6.6057, 6.6089
11/21/17, 6.6345, 6.6423, 6.6267, 6.6294
11/20/17, 6.6287, 6.6633, 6.6266, 6.6346
11/17/17, 6.6302, 6.6397, 6.6226, 6.6287
11/16/17, 6.6233, 6.6392, 6.6203, 6.6301
11/15/17, 6.6358, 6.6420, 6.6153, 6.6232
11/14/17, 6.6488, 6.6488, 6.6313, 6.6361
11/13/17, 6.6410, 6.6518, 6.6374, 6.6488
11/10/17, 6.6414, 6.6414, 6.6414, 6.6414
11/09/17, 6.6287, 6.6443, 6.6244, 6.6403
11/08/17, 6.6409, 6.6438, 6.6245, 6.6286
11/07/17, 6.6346, 6.6443, 6.6210, 6.6410
11/06/17, 6.6387, 6.6415, 6.6279, 6.6348
11/03/17, 6.6103, 6.6437, 6.6048, 6.6387
11/02/17, 6.6023, 6.6145, 6.5827, 6.6102
11/01/17, 6.6358, 6.6418, 6.5967, 6.6025
10/31/17, 6.6467, 6.6493, 6.6244, 6.6357
10/30/17, 6.6507, 6.6633, 6.6415, 6.6468
10/27/17, 6.6431, 6.6615, 6.6340, 6.6507
10/26/17, 6.6397, 6.6479, 6.6275, 6.6430
10/25/17, 6.6360, 6.6486, 6.6320, 6.6399
10/24/17, 6.6400, 6.6433, 6.6264, 6.6362
10/23/17, 6.6221, 6.6438, 6.6221, 6.6401
10/20/17, 6.6310, 6.6310, 6.6080, 6.6221
10/19/17, 6.6287, 6.6378, 6.6141, 6.6310
10/18/17, 6.6125, 6.6305, 6.6065, 6.6286
10/17/17, 6.5895, 6.6248, 6.5873, 6.6125
10/16/17, 6.5901, 6.5937, 6.5743, 6.5896
10/13/17, 6.5897, 6.5993, 6.5731, 6.5901
10/12/17, 6.5903, 6.5976, 6.5816, 6.5900
10/11/17, 6.5715, 6.5985, 6.5715, 6.5903
10/10/17, 6.6255, 6.6255, 6.5715, 6.5715
10/09/17, 6.6534, 6.6563, 6.6204, 6.6255
10/06/17, 6.6534, 6.6587, 6.6500, 6.6534
10/05/17, 6.6534, 6.6534, 6.6534, 6.6534
10/04/17, 6.6534, 6.6534, 6.6534, 6.6534
10/03/17, 6.6521, 6.6558, 6.6470, 6.6534
10/02/17, 6.6366, 6.6593, 6.6366, 6.6533
09/29/17, 6.6613, 6.6838, 6.6351, 6.6366
09/28/17, 6.6516, 6.6765, 6.6360, 6.6622
09/27/17, 6.6389, 6.6526, 6.6281, 6.6516
09/26/17, 6.6199, 6.6466, 6.6121, 6.6386
09/25/17, 6.5935, 6.6252, 6.5935, 6.6201
09/22/17, 6.5891, 6.5989, 6.5720, 6.5935
09/21/17, 6.5762, 6.6034, 6.5703, 6.5892
09/20/17, 6.5835, 6.5880, 6.5613, 6.5761
09/19/17, 6.5743, 6.5978, 6.5624, 6.5836
09/18/17, 6.5537, 6.5805, 6.5421, 6.5742
09/15/17, 6.5560, 6.5577, 6.5363, 6.5537
09/14/17, 6.5430, 6.5601, 6.5270, 6.5560
09/13/17, 6.5352, 6.5431, 6.5231, 6.5430
09/12/17, 6.5292, 6.5481, 6.5225, 6.5350
09/11/17, 6.4817, 6.5355, 6.4817, 6.5291
09/08/17, 6.4866, 6.5010, 6.4354, 6.4817
09/07/17, 6.5250, 6.5310, 6.4802, 6.4868
09/06/17, 6.5412, 6.5490, 6.5191, 6.5249
09/05/17, 6.5189, 6.5543, 6.5154, 6.5413
09/04/17, 6.5591, 6.5591, 6.5170, 6.5189
09/01/17, 6.5895, 6.5970, 6.5480, 6.5591
08/31/17, 6.5940, 6.6018, 6.5849, 6.5894
08/30/17, 6.5982, 6.6005, 6.5800, 6.5941
08/29/17, 6.6178, 6.6330, 6.5914, 6.5981
08/28/17, 6.6482, 6.6498, 6.5822, 6.6178
08/25/17, 6.6613, 6.6679, 6.6455, 6.6482
08/24/17, 6.6583, 6.6677, 6.6524, 6.6614
08/23/17, 6.6637, 6.6677, 6.6554, 6.6582
08/22/17, 6.6659, 6.6710, 6.6527, 6.6638
08/21/17, 6.6719, 6.6784, 6.6616, 6.6655
08/18/17, 6.6763, 6.6825, 6.6678, 6.6719
08/17/17, 6.6914, 6.6954, 6.6636, 6.6762
08/16/17, 6.6755, 6.6971, 6.6753, 6.6916
08/15/17, 6.6702, 6.6856, 6.6585, 6.6755
08/14/17, 6.6647, 6.6762, 6.6556, 6.6701
08/11/17, 6.6474, 6.6770, 6.6435, 6.6647
08/10/17, 6.6737, 6.6810, 6.6435, 6.6475
08/09/17, 6.7185, 6.7185, 6.6687, 6.6738
08/08/17, 6.7213, 6.7251, 6.6964, 6.7185
08/07/17, 6.7305, 6.7655, 6.7155, 6.7212
08/04/17, 6.7166, 6.7364, 6.7137, 6.7305
08/03/17, 6.7208, 6.7314, 6.7079, 6.7164
08/02/17, 6.7179, 6.7325, 6.7146, 6.7209
08/01/17, 6.7266, 6.7290, 6.7158, 6.7180
07/31/17, 6.7374, 6.7374, 6.7213, 6.7266
07/28/17, 6.7430, 6.7489, 6.7369, 6.7374
07/27/17, 6.7540, 6.7586, 6.7251, 6.7430
07/26/17, 6.7495, 6.7619, 6.7475, 6.7539
07/25/17, 6.7523, 6.7560, 6.7447, 6.7496
07/24/17, 6.7670, 6.7670, 6.7207, 6.7524
07/21/17, 6.7697, 6.7717, 6.7573, 6.7670
07/20/17, 6.7523, 6.7727, 6.7488, 6.7697
07/19/17, 6.7464, 6.7586, 6.7464, 6.7522
07/18/17, 6.7690, 6.7722, 6.7449, 6.7464
07/17/17, 6.7840, 6.7840, 6.7405, 6.7691
07/14/17, 6.7843, 6.7886, 6.7715, 6.7840
07/13/17, 6.7878, 6.7878, 6.7759, 6.7843
07/12/17, 6.8005, 6.8046, 6.7859, 6.7878
07/11/17, 6.8044, 6.8072, 6.7978, 6.8006
07/10/17, 6.8128, 6.8128, 6.7985, 6.8043
07/07/17, 6.8022, 6.8135, 6.4420, 6.8128
07/06/17, 6.8027, 6.8114, 6.7955, 6.8017
07/05/17, 6.8008, 6.8077, 6.7929, 6.8066
07/04/17, 6.8007, 6.8018, 6.7910, 6.8008
07/03/17, 6.7787, 6.8010, 6.7765, 6.8007
06/30/17, 6.7768, 6.7871, 6.7639, 6.7787
06/29/17, 6.8118, 6.8118, 6.7742, 6.7768
06/28/17, 6.8214, 6.8214, 6.7943, 6.8118
06/27/17, 6.8411, 6.8444, 6.8085, 6.8214
06/26/17, 6.8367, 6.8442, 6.8321, 6.8411
06/23/17, 6.8350, 6.8435, 6.8292, 6.8359
06/22/17, 6.8288, 6.8398, 6.8269, 6.8348
06/21/17, 6.8281, 6.8348, 6.8250, 6.8289
06/20/17, 6.8199, 6.8360, 6.8101, 6.8280
06/19/17, 6.8103, 6.8236, 6.8049, 6.8198
06/16/17, 6.8069, 6.8165, 6.7970, 6.8103
06/15/17, 6.7917, 6.8113, 6.7881, 6.8071
06/14/17, 6.8080, 6.8080, 6.7871, 6.7917
06/13/17, 6.7990, 6.8108, 6.7959, 6.8080
06/12/17, 6.7987, 6.8027, 6.7765, 6.7992
06/09/17, 6.8012, 6.8118, 6.7931, 6.7987
06/08/17, 6.7988, 6.8072, 6.7893, 6.8011
06/07/17, 6.7952, 6.8013, 6.7890, 6.7987
06/06/17, 6.8045, 6.8060, 6.7906, 6.7953
06/05/17, 6.8105, 6.8134, 6.7990, 6.8046
06/02/17, 6.8097, 6.8215, 6.8021, 6.8105
06/01/17, 6.8223, 6.8223, 6.7873, 6.8088
05/31/17, 6.8625, 6.8625, 6.8101, 6.8223
05/30/17, 6.8556, 6.8625, 6.8556, 6.8625
05/29/17, 6.8655, 6.8742, 6.8502, 6.8556
05/26/17, 6.8655, 6.8742, 6.8502, 6.8556
05/25/17, 6.8895, 6.8939, 6.8581, 6.8654
05/24/17, 6.8892, 6.8968, 6.8818, 6.8896
05/23/17, 6.8864, 6.8952, 6.8836, 6.8893
05/22/17, 6.8839, 6.8938, 6.8539, 6.8863
05/19/17, 6.8917, 6.8963, 6.8817, 6.8839
05/18/17, 6.8827, 6.8978, 6.8778, 6.8918
05/17/17, 6.8988, 6.8988, 6.8790, 6.8828
05/16/17, 6.8940, 6.9000, 6.8841, 6.8988
05/15/17, 6.8998, 6.9050, 6.8855, 6.8939
05/12/17, 6.9039, 6.9117, 6.8960, 6.8998
05/11/17, 6.9033, 6.9073, 6.8994, 6.9038
05/10/17, 6.9085, 6.9118, 6.8970, 6.9034
05/09/17, 6.9063, 6.9143, 6.9015, 6.9086
05/08/17, 6.9031, 6.9101, 6.8836, 6.9062
05/05/17, 6.9055, 6.9055, 6.8921, 6.9031
05/04/17, 6.8980, 6.9063, 6.8899, 6.9055
05/03/17, 6.8925, 6.9044, 6.8889, 6.8978
05/02/17, 6.8939, 6.9015, 6.8889, 6.8924
05/01/17, 6.8940, 6.9269, 6.8912, 6.8938
04/28/17, 6.8960, 6.9062, 6.8871, 6.8940
04/27/17, 6.8929, 6.9040, 6.8900, 6.8961
04/26/17, 6.8850, 6.8968, 6.8794, 6.8930
04/25/17, 6.8848, 6.8902, 6.8799, 6.8882
04/24/17, 6.8848, 6.8876, 6.7808, 6.8848
04/21/17, 6.8832, 6.8926, 6.8767, 6.8848
04/20/17, 6.8872, 6.8913, 6.8773, 6.8831
04/19/17, 6.8819, 6.8943, 6.8789, 6.8873
04/18/17, 6.8823, 6.8921, 6.8781, 6.8818
04/17/17, 6.8854, 6.8899, 6.8803, 6.8823
04/14/17, 6.8900, 6.8901, 6.8820, 6.8854
04/13/17, 6.8915, 6.8920, 6.8740, 6.8900
04/12/17, 6.8937, 6.9030, 6.8880, 6.8915
04/11/17, 6.9027, 6.9059, 6.8853, 6.8936
04/10/17, 6.9019, 6.9109, 6.8955, 6.9026
04/07/17, 6.8970, 6.9044, 6.8915, 6.9044
04/06/17, 6.8989, 6.9050, 6.8873, 6.8971
04/05/17, 6.8977, 6.8993, 6.8834, 6.8988
04/04/17, 6.8885, 6.8981, 6.8830, 6.8977
04/03/17, 6.8866, 6.9076, 6.8723, 6.8886
03/31/17, 6.8894, 6.9026, 6.8817, 6.8866
03/30/17, 6.8888, 6.8955, 6.8866, 6.8894
03/29/17, 6.8802, 6.8943, 6.8765, 6.8887
03/28/17, 6.8729, 6.8870, 6.8727, 6.8802
03/27/17, 6.8772, 6.8836, 6.8684, 6.8729
03/24/17, 6.8874, 6.8967, 6.8770, 6.8772
03/23/17, 6.8826, 6.8935, 6.8786, 6.8872
03/22/17, 6.8881, 6.8975, 6.8771, 6.8825
03/21/17, 6.9099, 6.9114, 6.8839, 6.8882
03/20/17, 6.9093, 6.9137, 6.8966, 6.9101
03/17/17, 6.8993, 6.9102, 6.8941, 6.9093
03/16/17, 6.9095, 6.9196, 6.8875, 6.9001
03/15/17, 6.9142, 6.9230, 6.9059, 6.9096
03/14/17, 6.9145, 6.9212, 6.9090, 6.9144
03/13/17, 6.9071, 6.9150, 6.8576, 6.9145
03/10/17, 6.9122, 6.9201, 6.9039, 6.9071
03/09/17, 6.9115, 6.9220, 6.9070, 6.9123
03/08/17, 6.9025, 6.9133, 6.8980, 6.9115
03/07/17, 6.8994, 6.9048, 6.8943, 6.9025
03/06/17, 6.8955, 6.9054, 6.8730, 6.8992
03/03/17, 6.8905, 6.9076, 6.8828, 6.8955
03/02/17, 6.8792, 6.8947, 6.8740, 6.8906
03/01/17, 6.8734, 6.8819, 6.8652, 6.8819
02/28/17, 6.8711, 6.8745, 6.8619, 6.8734
02/27/17, 6.8668, 6.8780, 6.8569, 6.8712
02/24/17, 6.8642, 6.8801, 6.8614, 6.8668
02/23/17, 6.8771, 6.8832, 6.8578, 6.8641
02/22/17, 6.8835, 6.8868, 6.8718, 6.8772
02/21/17, 6.8780, 6.8898, 6.8762, 6.8834
02/20/17, 6.8650, 6.8819, 6.8568, 6.8781
02/17/17, 6.8613, 6.8735, 6.8536, 6.8650
02/16/17, 6.8725, 6.8763, 6.8493, 6.8613
02/15/17, 6.8667, 6.8760, 6.8619, 6.8739
02/14/17, 6.8817, 6.8885, 6.8605, 6.8668
02/13/17, 6.8776, 6.8988, 6.8730, 6.8818
02/10/17, 6.8690, 6.9279, 6.8610, 6.8776
02/09/17, 6.8712, 6.8810, 6.8600, 6.8690
02/08/17, 6.8826, 6.8915, 6.8684, 6.8713
02/07/17, 6.8641, 6.8892, 6.8603, 6.8827
02/06/17, 6.8661, 6.8749, 6.8565, 6.8640
02/03/17, 6.8839, 6.8878, 6.8617, 6.8661
02/02/17, 6.8821, 6.8866, 6.8729, 6.8845
02/01/17, 6.8809, 6.8921, 6.8757, 6.8820
01/31/17, 6.8821, 6.8882, 6.8748, 6.8808
